"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Leg 2","13 Nov 2024, 19:12","13 Nov 2024, 20:14","","Leg Extension (Machine)",,"",2,"normal",57,15,,,
"Leg 2","13 Nov 2024, 19:12","13 Nov 2024, 20:14","","Seated Calf Raise",,"",0,"normal",27.5,15,,,
"Leg 2","13 Nov 2024, 19:12","13 Nov 2024, 20:14","","Seated Calf Raise",,"",1,"normal",30,15,,,
"Leg 2","13 Nov 2024, 19:12","13 Nov 2024, 20:14","","Seated Calf Raise",,"",2,"normal",27.5,15,,,
"Leg 2","13 Nov 2024, 19:12","13 Nov 2024, 20:14","","Deadlift (Trap bar)",,"",0,"normal",45,15,,,
"Leg 2","13 Nov 2024, 19:12","13 Nov 2024, 20:14","","Deadlift (Trap bar)",,"",1,"normal",50,15,,,
"Leg 2","13 Nov 2024, 19:12","13 Nov 2024, 20:14","","Deadlift (Trap bar)",,"",2,"normal",50,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Arnold Press (Dumbbell)",,"",0,"normal",7.5,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Arnold Press (Dumbbell)",,"",1,"normal",10,10,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Arnold Press (Dumbbell)",,"",2,"normal",10,10,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Lateral Raise (Dumbbell)",,"",0,"normal",7.5,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Lateral Raise (Dumbbell)",,"",1,"normal",7.5,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Lateral Raise (Dumbbell)",,"",2,"normal",7.5,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Triceps Dip (Weighted)",,"",0,"normal",35,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Triceps Dip (Weighted)",,"",1,"normal",30,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Triceps Dip (Weighted)",,"",2,"normal",25,6,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Triceps Dip (Weighted)",,"",3,"normal",30,11,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Triceps Rope Pushdown",,"",0,"normal",27,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Triceps Rope Pushdown",,"",1,"normal",27,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Triceps Rope Pushdown",,"",2,"normal",27,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",2.5,15,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",2.5,14,,,
"Shoulder 2","12 Nov 2024, 17:40","12 Nov 2024, 18:28","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",2.5,11,,,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","Russian Twist (Bodyweight)",,"Go for 62 next",0,"normal",,60,,,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","Russian Twist (Bodyweight)",,"Go for 62 next",1,"normal",,60,,,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","Russian Twist (Bodyweight)",,"Go for 62 next",2,"normal",,60,,,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","Toe Touch",,"Go for 32 next",0,"normal",,30,,,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","Toe Touch",,"Go for 32 next",1,"normal",,30,,,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","Toe Touch",,"Go for 32 next",2,"normal",,30,,,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","Side Plank",,"",0,"normal",,,,131,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","Side Plank",,"",1,"normal",,,,131,
"Core 2","11 Nov 2024, 19:00","11 Nov 2024, 19:33","","long lever plank",,"",0,"normal",,,,60,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Shrug (Dumbbell)",,"Aim to take the shrugs almost to your ear. Concentrate on the form, more than the weight, compensate with volume until you perfect form",0,"normal",12.5,20,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Shrug (Dumbbell)",,"Aim to take the shrugs almost to your ear. Concentrate on the form, more than the weight, compensate with volume until you perfect form",1,"normal",10,20,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Shrug (Dumbbell)",,"Aim to take the shrugs almost to your ear. Concentrate on the form, more than the weight, compensate with volume until you perfect form",2,"normal",10,20,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Shrug (Dumbbell)",,"Aim to take the shrugs almost to your ear. Concentrate on the form, more than the weight, compensate with volume until you perfect form",3,"normal",10,20,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Preacher Curl (Barbell)",,"",0,"normal",12.5,15,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Preacher Curl (Barbell)",,"",1,"normal",15,15,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Preacher Curl (Barbell)",,"",2,"normal",17.5,10,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Hammer Curl (Dumbbell)",,"",0,"normal",7.5,15,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Hammer Curl (Dumbbell)",,"",1,"normal",10,4,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Hammer Curl (Dumbbell)",,"",2,"normal",7.5,11,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Hammer Curl (Dumbbell)",,"",3,"normal",10,4,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","Hammer Curl (Dumbbell)",,"",4,"normal",7.5,11,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","EZ Bar Biceps Curl",,"Mind the elbow pain at the top. Learn the form",0,"normal",15,15,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","EZ Bar Biceps Curl",,"Mind the elbow pain at the top. Learn the form",1,"normal",15,15,,,
"Upper 2","7 Nov 2024, 09:36","7 Nov 2024, 10:17","","EZ Bar Biceps Curl",,"Mind the elbow pain at the top. Learn the form",2,"normal",15,15,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Counter Weight Squat",,"",0,"normal",7.5,30,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Counter Weight Squat",,"",1,"normal",7.5,30,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Counter Weight Squat",,"",2,"normal",7.5,30,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Leg Press (Machine)",,"",0,"normal",30,20,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Leg Press (Machine)",,"",1,"normal",40,20,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Leg Press (Machine)",,"",2,"normal",40,20,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Squat (Machine)",,"",0,"normal",25,15,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Squat (Machine)",,"",1,"normal",30,15,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Squat (Machine)",,"",2,"normal",30,15,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Lunge (Dumbbell)",,"",0,"normal",15,10,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Lunge (Dumbbell)",,"",1,"normal",15,10,,,
"Leg 1","6 Nov 2024, 09:34","6 Nov 2024, 10:20","","Lunge (Dumbbell)",,"",2,"normal",15,10,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Bench Press (Dumbbell)",,"",0,"normal",10,15,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Bench Press (Dumbbell)",,"",1,"normal",12.5,15,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Bench Press (Dumbbell)",,"",2,"normal",10,15,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Incline Bench Press (Dumbbell)",,"",0,"normal",20,15,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Incline Bench Press (Dumbbell)",,"",1,"normal",25,8,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Incline Bench Press (Dumbbell)",,"",2,"normal",25,6,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Incline Bench Press (Dumbbell)",,"",3,"normal",20,14,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Chest Fly (Machine)",,"Do 30k set twice next",0,"normal",23,20,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Chest Fly (Machine)",,"Do 30k set twice next",1,"normal",30,15,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Chest Fly (Machine)",,"Do 30k set twice next",2,"normal",23,20,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Seated Shoulder Press (Machine)",,"",0,"normal",10,15,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Seated Shoulder Press (Machine)",,"",1,"normal",15,13,,,
"Shoulder 1","5 Nov 2024, 09:19","5 Nov 2024, 09:59","","Seated Shoulder Press (Machine)",,"",2,"normal",10,15,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Lying Leg Raise",,"",0,"normal",,12,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Lying Leg Raise",,"",1,"normal",,10,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Lying Leg Raise",,"",2,"normal",,10,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Lying Leg Raise",,"",3,"normal",,10,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Lying Leg Raise",,"",4,"normal",,8,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Mountain Climber",,"",0,"normal",,43,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Mountain Climber",,"",1,"normal",,43,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Mountain Climber",,"",2,"normal",,43,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Heel Taps",,"",0,"normal",,70,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Heel Taps",,"",1,"normal",,70,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Heel Taps",,"",2,"normal",,80,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Flutter Kicks",,"",0,"normal",,30,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Flutter Kicks",,"",1,"normal",,30,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","Flutter Kicks",,"",2,"normal",,30,,,
"Core 1","4 Nov 2024, 19:23","4 Nov 2024, 20:08","","long lever plank",,"Hold tension throughout, full breaths no shallow ones, place your elbows closer to the edge of the mat to get your feet within the mat for grip",0,"normal",,,,60,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Deadlift (Trap bar)",,"",0,"normal",40,20,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Deadlift (Trap bar)",,"",1,"normal",50,15,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Lying Leg Curl (Machine)",,"32 10 full 5 partial",0,"normal",27,15,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Lying Leg Curl (Machine)",,"32 10 full 5 partial",1,"normal",32,15,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Lying Leg Curl (Machine)",,"32 10 full 5 partial",2,"normal",27,15,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Leg Extension (Machine)",,"",0,"normal",57,15,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Leg Extension (Machine)",,"",1,"normal",64,15,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Leg Extension (Machine)",,"",2,"normal",57,13,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Seated Calf Raise",,"",0,"normal",25,15,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Seated Calf Raise",,"",1,"normal",27.5,15,,,
"Leg 2","3 Nov 2024, 12:21","3 Nov 2024, 13:05","","Seated Calf Raise",,"",2,"normal",30,13,,,
"Evening workout 🏋️","2 Nov 2024, 13:49","2 Nov 2024, 14:16","","Elliptical Trainer",,"",0,"normal",,,3,1635,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Seated Cable Row - Bar Grip",,"43 6 reps full rest partial final rep half partial",0,"normal",27,15,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Seated Cable Row - Bar Grip",,"43 6 reps full rest partial final rep half partial",1,"normal",34,15,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Seated Cable Row - Bar Grip",,"43 6 reps full rest partial final rep half partial",2,"normal",43,12,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Seated Cable Row - Bar Grip",,"43 6 reps full rest partial final rep half partial",3,"normal",34,15,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",27,15,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Reverse Grip Lat Pulldown (Cable)",,"",1,"normal",34,13,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Reverse Grip Lat Pulldown (Cable)",,"",2,"normal",27,17,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Rear Delt Reverse Fly (Machine)",,"",0,"normal",18,15,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Rear Delt Reverse Fly (Machine)",,"",1,"normal",23,8,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Rear Delt Reverse Fly (Machine)",,"",2,"normal",18,12,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Rear Delt Reverse Fly (Machine)",,"",3,"normal",18,10,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Upright Row (Cable)",,"34 only 10 reps proper full",0,"normal",20,20,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Upright Row (Cable)",,"34 only 10 reps proper full",1,"normal",27,20,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Upright Row (Cable)",,"34 only 10 reps proper full",2,"normal",34,15,,,
"Upper 1","1 Nov 2024, 09:48","1 Nov 2024, 10:28","","Upright Row (Cable)",,"34 only 10 reps proper full",3,"normal",27,10,,,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","Russian Twist (Bodyweight)",,"",0,"normal",,60,,,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","Russian Twist (Bodyweight)",,"",1,"normal",,60,,,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","Russian Twist (Bodyweight)",,"",2,"normal",,60,,,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","Toe Touch",,"",0,"normal",,30,,,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","Toe Touch",,"",1,"normal",,30,,,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","Toe Touch",,"",2,"normal",,30,,,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","Side Plank",,"",0,"normal",,,,131,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","Side Plank",,"",1,"normal",,,,131,
"Core 2","31 Oct 2024, 18:16","31 Oct 2024, 18:50","","long lever plank",,"Hold full tension through the glutes, through the abs, through the forearms. And breathe fully, avoid shallow breaths",0,"normal",,,,60,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Bicep Curl (Dumbbell)",,"",0,"normal",5,22,,,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Bicep Curl (Dumbbell)",,"",1,"normal",5,22,,,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Bicep Curl (Dumbbell)",,"",2,"normal",5,22,,,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Lateral Raise (Dumbbell)",,"",0,"normal",5,17,,,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Lateral Raise (Dumbbell)",,"",1,"normal",5,17,,,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Lateral Raise (Dumbbell)",,"",2,"normal",5,17,,,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",2.5,16,,,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",2.5,16,,,
"Morning workout ☀️","29 Oct 2024, 08:58","29 Oct 2024, 09:44","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",2.5,13,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Squat (Bodyweight)",,"",0,"normal",,30,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Squat (Bodyweight)",,"",1,"normal",,35,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Squat (Bodyweight)",,"",2,"normal",,35,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Squat (Bodyweight)",,"",3,"normal",,25,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Lunge",,"",0,"normal",,20,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Lunge",,"",1,"normal",,20,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Lunge",,"",2,"normal",,20,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Lunge",,"",3,"normal",,15,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Glute Bridge",,"",0,"normal",,30,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Glute Bridge",,"",1,"normal",,30,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Glute Bridge",,"",2,"normal",,20,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Standing Calf Raise",,"",0,"normal",,30,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Standing Calf Raise",,"",1,"normal",,30,,,
"Afternoon workout 💪","28 Oct 2024, 08:49","28 Oct 2024, 09:32","","Standing Calf Raise",,"",2,"normal",,30,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Incline Push Ups",,"",0,"normal",,30,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Incline Push Ups",,"",1,"normal",,16,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Incline Push Ups",,"",2,"normal",,9,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Incline Push Ups",,"",3,"normal",,7,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Bench Dip",,"",0,"normal",,15,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Bench Dip",,"",1,"normal",,20,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Bench Dip",,"",2,"normal",,24,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Bench Dip",,"",3,"normal",,19,,,
"Afternoon workout 💪","26 Oct 2024, 15:15","26 Oct 2024, 15:55","","Cycling",,"",0,"normal",,,5,900,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Lying Leg Raise",,"Don't keep your hands under the butt, keep it at the sides. If the back starts arching, that means you are nearing failure, then for a few extra reps raise your head and shoulders off the mat to help keep the back glued to the ground. Start with reps of 10",0,"normal",,15,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Lying Leg Raise",,"Don't keep your hands under the butt, keep it at the sides. If the back starts arching, that means you are nearing failure, then for a few extra reps raise your head and shoulders off the mat to help keep the back glued to the ground. Start with reps of 10",1,"normal",,25,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Lying Leg Raise",,"Don't keep your hands under the butt, keep it at the sides. If the back starts arching, that means you are nearing failure, then for a few extra reps raise your head and shoulders off the mat to help keep the back glued to the ground. Start with reps of 10",2,"normal",,10,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Lying Leg Raise",,"Don't keep your hands under the butt, keep it at the sides. If the back starts arching, that means you are nearing failure, then for a few extra reps raise your head and shoulders off the mat to help keep the back glued to the ground. Start with reps of 10",3,"normal",,10,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Lying Leg Raise",,"Don't keep your hands under the butt, keep it at the sides. If the back starts arching, that means you are nearing failure, then for a few extra reps raise your head and shoulders off the mat to help keep the back glued to the ground. Start with reps of 10",4,"normal",,10,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Mountain Climber",,"",0,"normal",,40,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Mountain Climber",,"",1,"normal",,40,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Mountain Climber",,"",2,"normal",,43,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Heel Taps",,"",0,"normal",,70,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Heel Taps",,"",1,"normal",,70,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Heel Taps",,"",2,"normal",,70,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Flutter Kicks",,"",0,"normal",,50,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Flutter Kicks",,"",1,"normal",,50,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Flutter Kicks",,"",2,"normal",,50,,,
"Core 1","25 Oct 2024, 09:10","25 Oct 2024, 10:02","","Plank",,"Get the front balls off your feet touching the ground, this will get the glutes down, making your back flatter",0,"normal",,,,105,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Bicep Curl (Dumbbell)",,"",0,"normal",5,20,,,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Bicep Curl (Dumbbell)",,"",1,"normal",5,20,,,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Bicep Curl (Dumbbell)",,"",2,"normal",5,20,,,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Lateral Raise (Dumbbell)",,"",0,"normal",5,16,,,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Lateral Raise (Dumbbell)",,"",1,"normal",5,16,,,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Lateral Raise (Dumbbell)",,"",2,"normal",5,16,,,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Single Arm Tricep Extension (Dumbbell)",,"",0,"normal",2.5,15,,,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Single Arm Tricep Extension (Dumbbell)",,"",1,"normal",2.5,15,,,
"Morning workout ☀️","24 Oct 2024, 08:53","24 Oct 2024, 09:27","","Single Arm Tricep Extension (Dumbbell)",,"",2,"normal",2.5,14,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Squat (Bodyweight)",,"",0,"normal",,25,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Squat (Bodyweight)",,"",1,"normal",,25,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Squat (Bodyweight)",,"",2,"normal",,40,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Squat (Bodyweight)",,"",3,"normal",,25,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Lunge",,"",0,"normal",,15,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Lunge",,"",1,"normal",,15,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Lunge",,"",2,"normal",,15,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Lunge",,"",3,"normal",,15,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Glute Bridge",,"",0,"normal",,30,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Glute Bridge",,"",1,"normal",,30,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Glute Bridge",,"",2,"normal",,20,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Standing Calf Raise",,"",0,"normal",,30,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Standing Calf Raise",,"",1,"normal",,30,,,
"Afternoon workout 💪","23 Oct 2024, 09:01","23 Oct 2024, 09:47","","Standing Calf Raise",,"",2,"normal",,30,,,
"Core 2","22 Oct 2024, 09:00","22 Oct 2024, 09:36","","Russian Twist (Bodyweight)",,"",0,"normal",,60,,,
"Core 2","22 Oct 2024, 09:00","22 Oct 2024, 09:36","","Russian Twist (Bodyweight)",,"",1,"normal",,60,,,
